oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
44239,44,51.807102,6.0830951,24.33238,66.914047,125.96202,111.42794,0,0,19.357336,19371,72.599998,.50514376,20.799999,1325,7582,11579,40.400002,31.9,26154,.11508756,.14712855,.21686931,.26776019,0,.2090693584155387,11036
44240,44,60.024483,.87915182,7.0332146,23.737099,125.57206,72.978561,13.962024,.88237113,0,66506,80.300003,.52972955,25.299999,4857,33872,29324,93.699997,.30000001,133239,.12067037,.16300032,.20599824,.1426159,.9282717522647272,.0007430256906762,6771
44241,44,45.164547,5.6562686,22.625074,48.078281,122.46965,93.409058,7.1994243,6.8884754,0,38855,82.699997,.52101117,26.799999,2969,18395,19479,35.200001,20.5,39955,.08314354,.15234639,.22948317,.23348768,0,.158253034663997,10911
44242,44,26.80755,0,0,18.889309,149.68503,124.73753,0,0,0,8423,89.699997,.53294337,34,564,3248,4744,39.200001,3.7,5879,.055451609,.12366049,.23116176,.32029256,0,.0265351250212621,10370
44243,44,20.790615,.99668103,19.93362,31.893793,113.08656,94.283264,9.1849051,1.1370614,0,124566,78.099998,.40983161,46.5,7351,62533,64501,95.300003,7,122378,.1212718,.17469643,.22441125,.21682002,.7866610011603393,.090604520420337,11635
44244,44,31.792303,0,16.274717,48.82415,159.9971,126.36134,0,0,0,18093,88.400002,.53323221,30.700001,1206,7252,10703,68.400002,9.1999998,15121,.087824881,.14655115,.22432379,.27835461,0,.089875008266649,9823
44245,44,63.826241,0,4.9927607,24.963802,142.50089,86.364174,16.789791,0,0,20543,70.199997,.50434703,22.200001,1563,10812,8528,46.700001,.5,17705,.096018076,.14171138,.19915278,.19536854,0,.0045184975995482,6074
44246,44,45.560009,1.552313,18.627756,32.598572,79.588455,74.282555,4.6921921,1.6824536,0,36175,83.400002,.55076921,25.799999,2445,14950,19912,41.799999,13.9,139551,.09162242,.19804229,.26985833,.13145731,.2999978502482963,.0490788313949739,13490
44247,44,53.17091,0,19.88335,39.766701,117.75548,91.1325,11.111111,0,0,13758,74,.49526918,18,1093,6130,6911,0,1.9,22650,.085077263,.15293598,.24463576,.20918322,0,.0090949227373068,9728
44249,44,29.694775,0,18.044027,31.577047,93.632957,108.13097,21.408691,0,0,17516,88.099998,.52975529,32.299999,1180,7192,9986,39.900002,.80000001,34679,.081634417,.15784769,.26413679,.21130943,0,.0144467833559215,11307
44250,44,40.286427,0,17.533606,75.978958,133.73779,114.28502,11.687704,0,0,18029,92.800003,.64426589,27.799999,1389,6845,10890,32.799999,15.5,29380,.078658953,.12304289,.22961198,.32974812,0,.0809394145677332,10937
44251,44,15.829361,0,23.812359,35.718536,79.274956,119.98372,0,0,0,8217,82.900002,.47730976,44.299999,607,4297,3894,53.599998,1,8786,.086615071,.17357159,.23343956,.16264512,0,.0086501251991805,10592
44252,44,23.241379,0,21.811836,21.811836,258.56085,98.955383,9.5675468,0,0,17413,87.400002,.51155072,33.700001,1040,7229,10411,71.699997,1.5,18126,.07116849,.14724705,.23093899,.28776345,0,.0193092794880282,11368
44253,44,75.678986,0,16.767271,50.301811,86.107147,134.54242,0,0,,4205,66.800003,.46952596,13.2,328,2215,2096,0,.40000001,9279,.092574634,.13298847,.19851278,.22286884,0,0,6541
44254,44,75.839195,0,0,21.164021,131.88698,92.320885,0,0,0,12514,70.199997,.52229208,18.200001,1098,6841,5392,71.699997,.5,12162,.11396152,.14553528,.20333827,.17924683,0,.0243381022858083,4818
45001,45,16.910276,0,21.417862,21.417862,93.243713,135.98042,0,0,0,4451,99.199997,.67641228,50.700001,360,2018,2234,0,0,4765,.066946484,.11332634,.20314795,.25666317,0,0,8558
45003,45,20.587397,0,12.719641,25.439281,94.719391,68.408447,4.198153,0,0,36220,96,.69323808,60.599998,2396,19181,15959,59.400002,0,70183,.16508271,.1638146,.17686619,.12926207,.7181653676816323,.0032771468874229,9544
45004,45,18.746426,0,23.933752,47.867504,127.73193,144.3205,6.6111331,0,0,21063,96.099998,.62179863,38.5,1862,10230,10550,46.200001,.40000001,20228,.083399251,.13728495,.22137631,.21218114,0,.0027684397864346,10225
45007,45,28.190039,0,17.846519,29.7442,118.60333,126.51022,0,0,,7018,94.199997,.62903661,43.900002,622,3685,3197,0,0,12645,.070778966,.13799921,.21534203,.1466983,0,.0011862396204033,8197
45008,45,32.064163,0,16.02564,16.02564,94.988335,113.57301,0,0,0,5740,97.900002,.63001484,44.799999,488,2692,2725,0,0,10332,.065040648,.14014712,.2252226,.13937283,0,.0010646535036779,9257
45009,45,31.297918,0,26.504108,26.504108,108.93762,142.09254,0,0,,3667,97.400002,.63361347,51.299999,301,1785,1708,0,0,3980,.064321607,.12512563,.21306533,.24095477,0,0,8248
45011,45,18.720909,5.4495912,16.348774,38.147141,98.860626,84.03154,23.004372,5.6163998,0,10746,97.900002,.67565697,61.200001,773,5784,4933,69.900002,0,20789,.15455289,.13107893,.19717158,.16282649,0,.0019240944730386,8539
45012,45,36.791851,0,0,49.554012,157.87396,108.53835,0,0,0,4713,94.800003,.64166266,47.700001,379,2093,2384,55.799999,0,5817,.064122401,.12257177,.2200447,.21316829,0,0,8332
45013,45,19.789398,0,0,0,143.38844,147.86934,0,0,,2754,95.099998,.59083968,53,217,1310,1264,0,.1,5169,.063068293,.11568969,.22712323,.22499517,0,.0019346101760495,8721
45014,45,36.492771,0,19.05851,38.11702,177.53391,131.133,0,0,,7973,100,.75158733,53.900002,751,3780,3818,0,0,11333,.058148768,.1308568,.19456455,.18794671,0,0,8574
45016,45,37.141033,0,0,0,161.73178,174.17268,0,0,,1567,0,.72230214,55.5,139,695,707,0,0,1277,.059514485,.07595928,.22161315,.31166798,0,0,8160
45017,45,33.180515,0,45.207958,45.207958,116.29034,96.908615,0,0,,1745,0,.54328734,54,160,797,829,0,0,1725,.048695654,.13565217,.20811594,.17797102,0,0,8610
45019,45,34.222939,0,29.462023,53.031643,124.89432,171.00914,24.783148,0,0,8730,78.900002,.44740024,40.099998,581,4962,3589,0,.2,12621,.087948658,.14475873,.20988828,.13533001,0,.002060058632438,5907
45020,45,35.073483,6.6146317,26.458527,59.531685,165.24707,139.7211,0,6.727664,0,11265,97.900002,.71376073,47.700001,957,4898,5931,0,0,16259,.1257765,.10431146,.19097115,.19761363,0,.0003690263853866,7585
45021,45,23.88838,0,26.179724,32.724655,147.20314,100.71794,0,0,,10960,94.400002,.64589125,53.700001,899,5038,5358,41.799999,0,15431,.06331411,.11833323,.20899488,.21502171,0,0,8615
45022,45,19.946043,0,41.671009,72.924263,101.33843,101.33843,24.154589,0,0,5567,68.400002,.44937637,56.099998,495,2726,2828,0,.1,15518,.077716202,.19106844,.28437942,.11135456,0,0,16739
45023,45,15.481195,0,9.9226036,19.845207,100.90369,97.935928,21.729683,0,0,18244,93.800003,.50570703,50.200001,1203,9462,8166,51.099998,1.2,26601,.090034209,.14698696,.2343521,.1644299,0,.0083831434908462,10568
45024,45,23.865728,3.9990401,23.994242,43.989441,84.970261,182.93597,0,4.5067377,0,11995,90.199997,.56767344,47.5,892,6125,5190,31.6,0,22211,.070910811,.1530773,.21547882,.14587367,0,.0006303183107469,8379
45025,45,16.674818,1.3821191,10.13554,24.878143,92.766342,68.624748,8.6766825,1.4109015,0,107433,91.199997,.65554112,56.799999,7798,59293,46150,84.300003,0,263590,.18707083,.15052165,.16434994,.11927994,.836754049850146,.0009522364277856,9051
45026,45,22.285046,0,32.865906,43.821209,118.28007,95.087898,0,0,,5137,94.699997,.58693999,55.5,474,2634,2565,55.299999,0,10089,.080582812,.13648528,.23550402,.1610665,0,.0005947071067499,10722
45027,45,29.146341,3.7384574,14.95383,18.692287,108.00937,104.03844,11.921793,3.7979491,0,10707,93.300003,.69244355,50.200001,856,5095,4838,49.900002,0,48560,.10045305,.11830725,.17570016,.24289539,0,.0026565074135091,9450
45028,45,35.718185,0,0,49.652431,120.14787,101.66359,0,0,0,1835,0,.6552133,48.099998,163,844,833,0,.1,2177,.052824989,.12861736,.20900321,.23059256,0,0,7692
46001,46,30.643154,0,28.366495,48.628277,108.97942,76.96286,0,0,0,19883,82.099998,.59564334,40.200001,1518,9870,10080,18.4,.1,32953,.1347677,.16037993,.26525658,.17746487,0,.0041574363487391,12717
46002,46,19.684689,0,18.429104,36.858208,136.51974,78.888565,0,0,0,25434,86.5,.55238271,41,1600,10891,14328,32,.1,35845,.095187612,.1562282,.25794393,.24008927,0,.0040172966940996,13543
46003,46,27.047447,0,18.175209,27.262814,166.0963,88.375763,0,0,0,22519,89.199997,.55609852,39.799999,1518,10027,12861,29.9,.1,27846,.09789557,.15018316,.25939095,.21762551,0,.0026574732457085,11425
46004,46,20.180151,2.134244,19.208195,32.01366,93.42305,61.441803,6.0364604,2.1629572,0,73853,88.199997,.57326001,47.299999,4307,37285,36821,69.300003,.30000001,131761,.16166392,.19359295,.26097253,.1478055,.6593225613041795,.0079537951290594,16096
46005,46,23.934538,0,37.593987,75.187973,144.1924,105.56943,0,0,0,5955,89.900002,.54785717,31.5,439,2800,3317,0,.1,6405,.063075721,.1542545,.2657299,.2490242,0,.0023419203747073,9854
46006,46,30.623581,3.0039051,30.039051,42.054672,149.84871,79.246918,4.9751244,3.0431211,0,29959,84.699997,.52734172,32.400002,2113,13441,15814,29.9,.1,39980,.086143069,.18161581,.2531766,.18409204,0,.0006253126563282,11678
46007,46,36.824211,0,26.123302,26.123302,135.37584,67.68792,57.471264,0,0,2945,0,.49006623,31.4,215,1208,1698,0,0,5318,.077284694,.17092893,.28300112,.20571643,0,.0022564874012787,13940
46008,46,32.817596,6.8681316,27.472527,34.34066,112.70781,65.410782,0,6.9204154,0,10941,82,.54605263,41.900002,854,5016,5958,0,0,19735,.12130732,.17557639,.26349127,.18343045,0,.0015708132759058,12519
46009,46,28.519043,0,15.574707,20.766275,119.93848,96.392281,10.004002,0,0,15846,87.900002,.55748588,43.5,1150,7080,8751,0,.1,26149,.089372441,.16677502,.26643467,.19996941,0,.001491452828024,11898
46010,46,30.184204,4.7456341,33.219437,56.947609,140.37686,84.50547,6.9939852,4.7600913,0,20053,86.400002,.56038123,32.799999,1504,9233,10705,24.9,0,24053,.081154115,.145512,.26445764,.22329855,0,.0013719702324034,10458
46011,46,23.365232,2.0941532,14.659072,50.259674,116.34402,80.817062,14.521165,2.1058395,0,46937,85.599998,.567577,44.299999,3142,20103,26780,39.200001,.1,62142,.10661066,.16359305,.26375076,.2247916,0,.0019310611180844,12780
46012,46,19.820066,4.5268326,20.370749,38.478077,131.56813,83.143745,4.0277104,4.5649595,0,43111,88.300003,.56424963,43.599998,2651,19004,24174,51.700001,.1,54928,.097072534,.16019152,.28053087,.2074534,0,.0048791144771337,13547
46013,46,19.53598,0,13.368537,26.737074,137.4579,85.132538,0,0,0,29926,91,.56353241,47,1890,12592,17610,44.099998,.1,41588,.082403578,.16831778,.2809945,.21169569,0,.0032701740886794,13134
46014,46,18.904137,0,24.943876,34.921429,126.31908,84.912819,3.8491147,0,0,42410,90.300003,.55505645,48.200001,3030,18254,24253,29.200001,.1,54055,.068948291,.16383313,.28008509,.23792434,0,.0020719637406345,14262
47001,47,54.031242,0,12.637964,29.488585,154.64284,117.75555,11.118524,0,0,31109,75.900002,.4826501,26.700001,2010,12709,18179,0,38.599998,31703,.080244772,.14493896,.24196449,.29577643,0,.3444784405261332,10506
47002,47,33.855888,1.9437857,3.8875713,19.437857,90.921539,99.452454,0,2.3368309,0,31102,77.5,.53610772,39.700001,1814,15523,16123,0,14.7,68040,.15823045,.18378894,.26409465,.17089947,.4005731922398589,.1007495590828924,17448
47003,47,36.29948,0,5.3630805,26.815403,124.36169,94.487091,0,0,0,12456,75.900002,.47876841,25.299999,966,5911,6428,0,3.9000001,13176,.087659381,.13911657,.29166666,.24210685,0,.0266393442622951,11606
47004,47,56.715435,0,13.892748,41.678246,129.58798,131.4937,0,0,0,7719,79.699997,.52861685,22.299999,657,3774,3889,0,51.099998,8787,.077842265,.16649596,.2663025,.2259019,0,.3188801638784568,11605
47005,47,33.146095,13.133701,17.5116,56.912704,96.199036,99.516243,7.514277,17.694939,0,23293,60.700001,.41718373,23.9,1751,11604,11943,9.3000002,22.700001,28578,.11263909,.15623906,.28896353,.21072154,.4283014906571488,.2015186507103366,11185
47006,47,42.034195,0,0,0,135.22198,101.75119,74.571213,0,0,9220,81.599998,.49420491,26.299999,727,4314,4945,0,25.4,12298,.082940318,.15384616,.2642706,.24670678,0,.229224264107985,10795
47008,47,30.099092,3.3697832,13.479133,25.273375,117.83189,93.547539,0,3.5904064,0,37710,78.400002,.46691319,31.6,2716,17847,20360,0,4.4000001,54677,.088464983,.1697423,.28818333,.20891783,0,.0379501435704227,12751
47009,47,40.579987,0,0,0,118.95107,102.73047,184.77458,0,0,5403,83.699997,.47186327,28.4,395,2399,3039,0,9.3000002,4799,.095228173,.14482184,.27693269,.27734944,0,.0523025630339654,11369
47010,47,36.876152,3.1679657,6.3359313,25.343725,139.18152,114.71003,0,3.7305081,0,31488,81.900002,.48966956,24.5,2233,14375,16896,19.1,19.299999,51729,.0088538341,.017746331,.024145063,.042104043,.1108082506911017,.0953623692706219,13925.2100369232
47011,47,56.896553,0,20.794344,20.794344,108.18348,91.354935,0,0,0,6026,68.400002,.46143106,22.5,496,2865,3329,0,3.3,6514,.089653052,.1673319,.28968376,.23595333,0,.0326988025790605,9765
47012,47,34.892368,5.3387432,10.677486,21.354973,102.50255,86.317932,0,5.6449337,0,16833,84.699997,.50163645,28.200001,1259,7944,9037,0,9.1000004,24992,.08286652,.15260884,.30445743,.22767286,.0026008322663252,.041413252240717,13810
47013,47,60.241592,0,14.759058,29.518116,142.37427,155.68985,0,0,0,17596,78.300003,.561059,21.1,1552,9065,8566,0,58.700001,15987,.12497655,.145243,.24826421,.24513668,0,.583724275974229,8872
47014,47,59.086472,10.287272,5.1436362,25.71818,82.599915,127.03963,0,10.317256,0,37242,60.400002,.46713549,11.6,3515,21330,14744,0,0,31333,.10382026,.1722146,.27960935,.16946989,0,.0019468292215875,9621
47015,47,64.332993,0,19.264111,28.896166,119.31022,142.89481,13.93534,0,0,10750,75.5,.52603865,22.6,908,5127,5547,0,44.5,12873,.084051892,.17843549,.26318651,.2382506,0,.4091509360677387,9165
47016,47,31.463186,2.9292011,19.039808,32.221214,94.309464,97.486206,0,1.8955909,6.6098223,33260,79,.45947254,28.9,2292,16532,17125,17.200001,21.1,47572,.10260237,.16782981,.27545616,.20787437,.2968132514924746,.1442234928108972,12061
47017,47,45.822548,6.039012,42.273083,60.390121,102.5641,139.60114,0,0,12.581781,13024,82.199997,.49928263,23.799999,1054,6273,6441,0,15.8,19217,.093667068,.17396055,.26185149,.2068481,0,.3784149451006921,11837
47018,47,47.099319,0,9.1638031,36.655212,115.02982,98.277901,0,0,0,22809,82.599998,.49801043,15,1897,11309,12612,0,.30000001,26594,.092765287,.14540873,.26878244,.27370834,0,.0033842220049635,9693
47019,47,54.63282,0,84.231804,134.77089,96.203842,153.40614,0,0,0,5527,80.599998,.52303427,20.299999,474,2887,2494,0,75.5,6282,.081821077,.17351162,.29035339,.21219356,0,.6333970073225088,11384
47020,47,49.813793,9.3127213,9.3127213,27.938164,179.65903,141.4337,0,0,18.556318,13459,74,.49226007,22.6,1110,6460,6926,0,39.900002,11688,.089921288,.13911705,.24118754,.28242642,0,.3661019849418207,9008
47022,47,39.885242,0,13.397642,13.397642,124.51619,85.511116,0,0,0,7680,78.199997,.44130954,28.799999,550,3757,4428,0,17.200001,12101,.081232958,.1652756,.28229073,.24229403,0,.0879266176349062,15657
47023,47,43.870228,0,0,0,130.83968,126.99146,0,0,0,3483,0,.42523363,27.700001,209,1498,1922,0,.1,4372,.08554437,.16010979,.2783623,.24405307,0,0,11186
47024,47,42.449871,0,30.582598,45.873898,114.95712,116.36764,10.351967,0,0,15008,79.900002,.48874927,29.200001,1051,6844,8342,0,27.200001,27791,.090748802,.17422907,.26267496,.20492245,0,.1723219747400238,14122
47025,47,63.722595,0,14.766686,14.766686,149.62381,151.76129,22.192633,0,0,6431,78.5,.54699433,20.4,540,3011,3218,0,54.200001,7825,.075271569,.15169328,.25341853,.24996805,0,.3855591054313099,10295
47026,47,55.956169,0,5.3307748,21.323099,140.91122,125.25443,0,0,0,19803,68.800003,.50340199,13.9,2016,11023,8913,0,.69999999,17620,.095232688,.15209989,.26662883,.21628831,0,.002894438138479,8067
47027,47,46.680244,2.5320942,27.853037,53.173981,117.31808,112.12702,8.2918739,0,4.4334102,22181,65.400002,.40291852,17.799999,1451,9868,12650,0,61.700001,20960,.093988553,.17089695,.27657443,.22056298,.1679866412213741,.3568702290076336,12212
47028,47,46.894409,0,13.848497,41.545494,159.15768,89.198265,0,0,0,6788,69.800003,.4667519,31.1,481,3128,3614,0,47.299999,8689,.079986192,.14639199,.25353897,.28334677,0,.3765680745770514,11529
47030,47,38.75288,0,23.786869,30.583118,134.78918,103.89999,0,0,0,24067,76.699997,.47134474,30.6,1616,11586,12558,14.6,25.9,48741,.08530806,.18046409,.29242322,.17260623,0,.1110153669395375,19195
47031,47,42.031307,11.796626,0,11.796626,122.23827,111.83501,0,12.245897,0,10700,80.900002,.51784962,17,890,4762,5849,0,5.0999999,12005,.083048731,.14077468,.28021657,.26538941,0,.0244897959183673,10532
47032,47,51.583382,25.536261,51.072521,76.608788,115.82639,125.47859,0,20.379051,34.435261,7047,81.5,.51367599,26.6,503,3327,3872,0,37.700001,12429,.0868131,.17097111,.26220936,.22914152,0,.229221980851235,12977
47033,47,40.655937,3.6326649,3.6326649,29.061319,102.30487,110.63739,6.1094818,4.3047781,0,26446,77.400002,.49677071,19.299999,2095,13006,13228,0,14.4,39549,.11302435,.15537688,.27353409,.2296139,0,.1079926167539002,11936
47034,47,32.69775,0,13.424621,29.534166,108.98672,96.716682,0,0,0,21750,73.800003,.44633555,24,1503,10752,11609,0,2,45723,.089779764,.18222776,.28158695,.17923146,0,.0173654397130547,13671
47035,47,38.386322,0,20.025366,33.37561,159.38849,100.26051,0,0,0,17507,85.699997,.53280437,32.299999,1512,8444,9198,14.6,2.5999999,16366,.096908227,.14102407,.26866674,.27459368,0,.0161921055847489,11462
47036,47,42.316475,6.4867668,6.4867668,19.4603,112.69017,107.99474,0,7.6120882,0,12264,76.699997,.46825847,29.1,834,5277,6739,0,28.1,30131,.072715804,.18100959,.28004381,.19259235,.2953436659918356,.1100859579834722,13122
47037,47,49.927692,0,10.884946,21.769892,103.206,117.7607,0,0,0,9245,73.699997,.44359207,21.5,651,4432,4979,0,48.099998,14163,.082821436,.18880181,.31236321,.20567676,0,.2983831109228271,18312
47038,47,47.028515,6.4545279,25.818111,38.727165,132.12076,107.16461,19.323671,0,140.64697,17091,70,.40703088,17.5,1289,8164,9677,0,3.9000001,16278,.083732642,.1471311,.26557317,.27945694,0,.0320678215997051,8966
47039,47,57.66074,0,32.404408,32.404408,117.25664,123.89381,34.013607,0,0,4386,72.900002,.42157283,17.799999,367,2327,2380,0,12.4,10297,.081188694,.19500825,.27590561,.17490532,0,.064679032727979,12268
47040,47,56.427876,7.1500072,35.750034,71.500069,113.30679,122.6624,3.9872408,19.098549,0,16480,73.5,.52828586,20.200001,1379,8255,7731,34.299999,54.799999,14159,.050144784,.086588033,.15947454,.15234126,0,.5215763825128893,9869.000635638111
47041,47,53.222443,6.8119893,34.059944,47.683922,140.52966,128.7433,0,0,14.204545,34139,78.800003,.51355863,21.6,2918,16779,16561,0,44,29033,.083732307,.14294079,.26149553,.26621431,0,.3939999311128716,9568
47042,47,28.047567,4.8671274,9.7342548,24.335638,89.603729,88.643684,11.506156,5.6352315,0,27301,75.400002,.51116055,34.5,2239,13485,14379,10.1,25.299999,63306,.095836096,.16328625,.29493254,.1955107,.3655893596183616,.0985214671595109,16463
47044,47,31.511452,6.7200913,26.880365,50.400684,91.20871,107.42881,0,4.7758913,11.403159,41018,78.699997,.44488373,19.9,2956,21500,19617,16.700001,22.6,56942,.097274423,.16406168,.27700117,.22772294,0,.2316918970180183,11491
47045,47,57.943039,65.061806,0,130.12361,175.5506,154.27173,0,65.061806,,3160,0,.43255463,27,207,1327,1917,0,.60000002,2635,.055028465,.14383301,.27324477,.31119543,0,0,10828
47046,47,44.789921,10.858353,21.716705,38.004234,110.08649,100.28426,8.0593166,0,22.466862,17492,80.800003,.48513356,25.4,1346,8610,8419,0,52.599998,25053,.082904242,.17878099,.2756556,.2000958,0,.3165688739871472,12274
47047,47,32.094261,0,24.804049,24.804049,99.977722,86.125381,0,0,0,11563,79.800003,.45813996,39.299999,741,5387,6303,0,35.400002,34859,.090650909,.178261,.27467799,.21325913,.4745402908861413,.1846581944404601,18139
47048,47,45.564835,0,20.833334,20.833334,155.00725,111.8085,25.13826,0,0,6373,91.599998,.57065415,24,516,2767,3134,0,52.099998,6289,.079503894,.1612339,.25504848,.24916521,0,.4178724757513118,11278
47049,47,28.068718,10.757315,32.271946,53.786575,101.57108,117.95351,0,14.56028,0,7373,83.800003,.47940505,36.299999,517,3496,3845,0,26.9,13527,.094995193,.19442597,.26362091,.16796038,0,.2002661343978709,15365
47050,47,41.298397,13.071896,26.143791,91.503265,132.68156,111.73184,0,22.14349,0,7671,83.400002,.54254115,28,625,3526,4020,0,44.299999,10913,.075689547,.16842298,.27765051,.20865023,0,.3031247136442775,13294
47051,47,45.525047,0,0,15.360983,155.06642,107.03699,33.56831,0,0,9558,83.5,.49925485,30.5,593,4026,5234,0,39.599998,10896,.063142441,.11187592,.22540382,.39858663,0,.30359765051395,17698
47052,47,67.347092,0,22.773855,36.438168,139.7594,115.13219,0,0,0,26562,77.699997,.55824035,15.4,2519,12457,13165,0,.60000002,24496,.086463094,.14655454,.25567439,.25024495,0,.002245264532985,7837
47053,47,33.340096,0,7.188168,12.579294,73.304932,68.594574,6.4374919,0,0,25035,76.599998,.47588286,34.400002,1838,11610,13161,11.7,17.700001,86129,.091235243,.21117161,.30464768,.12300155,.4633630948925449,.0730648213725923,20757
47054,47,50.454582,0,13.520823,13.520823,146.23123,156.86623,0,0,0,12910,71.199997,.47942695,22.6,989,6003,6837,0,39.700001,20325,.08305043,.16423124,.26725706,.23188192,0,.2574661746617466,12390
47055,47,49.278316,0,19.381723,19.381723,145.51068,140.44943,11.845534,0,0,12775,76.900002,.50495386,25.799999,1047,5854,6664,0,42.200001,11419,.069708377,.13713986,.2545757,.27962169,0,.3777038269550749,9158
47056,47,51.958897,0,24.783148,37.174721,109.53395,123.03814,0,0,0,7838,71.800003,.47215626,26.299999,643,3789,4393,0,22.4,11949,.084358521,.15775378,.25717634,.25248975,0,.1420202527408151,11145
47057,47,40.552078,0,18.677624,37.355247,145.92664,107.34833,0,0,0,7147,91.199997,.54056102,29.5,444,2638,4609,0,24.6,8348,.06217058,.12362242,.26401535,.34954479,0,.1407522759942501,13671
47058,47,55.213757,0,4.1203132,8.2406263,136.15363,120.34554,0,0,0,31867,81.400002,.52589232,26.9,2654,15661,15745,18.4,46.799999,29241,.082384326,.14674601,.25053862,.28528437,0,.3835710133032386,10508
47059,47,54.581482,0,22.026432,22.026432,183.44159,116.05489,0,0,0,6357,88.900002,.53044808,28.4,478,2611,3735,0,41.299999,8653,.065179706,.13717785,.24303709,.35328788,0,.2470819369004969,14834
47060,47,33.084354,2.1984303,13.190582,21.984303,100.09447,83.806908,5.6516333,2.3063262,0,33158,82.900002,.58533335,33.799999,2163,18000,16025,32.599998,4.3000002,73913,.30829489,.16476128,.2080013,.14054361,0,.0377064927685252,10979
47061,47,48.558407,,,,,,4.1428452,,,31761,,,,,,,8.3999996,63,52141,.085364684,.16800599,.25492415,.22116952,.749429431733185,.4445829577491801,11831
47062,47,49.04665,0,10.314595,41.258381,146.22556,124.29172,0,0,0,13269,75.099998,.49778309,18.4,950,5864,6905,0,27.9,12778,.072155267,.14767569,.26897794,.26725623,0,.1882923775238692,11419
47063,47,43.931305,0,28.653296,42.979942,109.24058,87.782608,154.6073,0,0,4439,75.099998,.44572216,27.200001,315,2174,2348,0,51.400002,10445,.083006226,.17309718,.31795117,.17625658,0,.2049784585926281,14993
47064,47,25.856224,8.5338793,59.737156,76.804916,180.11011,163.73647,18.325087,0,14.505367,52351,81.599998,.49560156,28.6,1115,7389,9484,0,54.099998,13061,.072276242,.13988209,.21820688,.31666794,0,.4632110864405482,10176
47065,47,59.130688,0,0,0,144.93161,116.78955,0,0,0,17396,83.099998,.53414744,27.1,758,4422,5710,0,42.599998,10524,.059103001,.12400228,.22453439,.3936716,0,.2928544279741543,13712
47066,47,50.079807,8.7650099,17.53002,43.82505,151.83722,147.78824,0,0,18.392496,10024,84.900002,.51928741,28.299999,1157,6792,8439,24.200001,42.700001,14993,.08697392,.13766424,.21963583,.32942039,0,.4143266857867005,10036
47067,47,44.402439,0,41.081821,47.928791,123.72247,145.50461,12.800819,0,0,15674,79.199997,.48528653,28.5,940,5811,7155,22.9,22.299999,21421,.080528453,.15045983,.26403996,.26161245,0,.1434106717706923,13545
47068,47,41.080284,0,25.891644,32.364555,130.3484,120.92563,0,0,0,12980,79,.46721876,24.299999,1149,7245,8679,19.4,3.0999999,21690,.090272017,.15629323,.26242509,.25606272,0,.0202397418165053,11304
47069,47,40.238297,0,13.4662,26.9324,116.91754,105.65881,0,0,0,15470,72.900002,.45512906,17.799999,1266,7633,7871,0,9,17473,.089795686,.14490929,.27127567,.27150461,0,.0714244834888113,10411
47070,47,44.281288,4.0942221,13.647406,21.83585,118.82841,97.417892,2.4409294,6.5618234,0,14863,76.300003,.49273804,19.4,4853,29744,28642,0,34.200001,55655,.084790222,.1611176,.27366814,.23543258,.0204833348306531,.2682059114185608,11196
47071,47,46.71014,0,31.25,31.25,91.552338,94.168114,25.960541,0,0,58418,91.800003,.53125924,23.6,701,3375,3608,0,39.599998,15328,.090161793,.20374478,.31086901,.16427453,0,.2147703549060543,15683
47072,47,44.025158,8.6117811,0,8.6117811,162.78461,120.17655,0,0,15.885624,6767,49.900002,.39742491,31.200001,965,6990,7145,30.4,39.900002,17320,.24913394,.12245958,.19624712,.22696304,0,.3592378752886836,9031
47073,47,46.501198,0,11.82837,20.699648,67.228882,89.968063,0,0,0,14629,72.699997,.31701192,47.700001,1166,12744,8332,0,23.299999,27394,.13747536,.19449514,.27560779,.12838578,.3673432138424472,.2910491348470468,12714
47074,47,28.595329,1.6885521,10.694164,25.328283,45.998806,57.820381,0,.62351137,13.970383,20073,76.300003,.35466266,46.5,2384,29318,21639,23.6,7.9000001,250377,.093602844,.18427812,.25396901,.067082837,.7686009497677503,.113173334611406,17795.03216349745
47075,47,20.13302,3.1528833,15.764417,31.528833,108.51775,97.84388,11.61845,3.3581839,0,49863,82.400002,.51312327,27.799999,2171,13297,14537,38.400002,6.5999999,34496,.10343228,.14787222,.27597404,.25072473,0,.0581806586270872,11074
47076,47,26.419388,22.16312,22.16312,66.489365,129.50407,137.12196,60.827251,0,158.73016,75856,66.699997,.44400784,19.6,437,2545,2898,0,17.6,6622,.079583205,.1550891,.31199032,.22908486,0,.0747508305647841,17260
47077,47,35.763329,22.109219,66.32766,110.5461,176.96794,133.27216,0,34.002041,0,27143,81.300003,.46809232,24.799999,455,2946,3550,0,34.700001,7273,.079334527,.14766946,.2424034,.2987763,0,.2983638113570741,11036
